created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Nov 17 09:10:55 +0000 2023;1725441376626905429;"Pengakuan Dokter Qory 4 Hari Kabur dari Rumah, Depresi usai Jadi Korban KDRT: Minta Dilindungi   https://t.co/rAf1kG5lc4   #dokterqory #KDRT #doktercantik";0;0;0;0;in;1239919987227127808;1725441376626905429;Tribun_Bogor;https://twitter.com/Tribun_Bogor/status/1725441376626905429
Fri Nov 17 06:47:32 +0000 2023;1725405289804099935;"Ngecut-off orang manipulatif itu berat, bisa bikin depresi juga karena pasti ada self-blaming di korban. Semangath dok Qory";0;0;0;1;in;1561991846099767299;1725405289804099935;aygitzr;https://twitter.com/aygitzr/status/1725405289804099935
Fri Nov 17 06:24:45 +0000 2023;1725399558577119454;"@yass__no2 @tanyarlfes Coba km ngerasain dulu sana makan terus disodorin tai kucing, pengalaman temen mu gak bisa disamain sama oengalamannya sender, wajar aja dia kayak gtu krna emosi, emng dia buang makanan tiap hari? kesian banget udah depresi gara2 jd korban orang yg npd malah disalahin lg";0;0;0;0;in;1683524339633905664;1725282797135499489;__longbaobao;https://twitter.com/__longbaobao/status/1725399558577119454
Fri Nov 17 02:30:08 +0000 2023;1725340514923536838;"Tak hanya trauma, DS, Ketua BEM salah satu fakultas di Unesa, juga mengalami depresi berkepanjangan usai menjadi korban pelecehan seksual. #publisherstory #beritaanaksurabaya https://t.co/gcUnOukScV";0;0;6;6;in;759692754985242625;1725340514923536838;kumparan;https://twitter.com/kumparan/status/1725340514923536838
Thu Nov 16 11:10:52 +0000 2023;1725109174395429098;"@cacacicaak @tubirfess ak lbh suka liat berita kriminal dmn korban meninggal drpd korban hidup pnuh trauma...jahat sih tp bygin org depresi krn trauma lbh menyedihkan";0;0;0;1;in;1694574996037959680;1724949133705003399;sipaling_Xsis;https://twitter.com/sipaling_Xsis/status/1725109174395429098
Thu Nov 16 10:15:00 +0000 2023;1725095112626020562;"Bunuh Diri Shintia Indah Permatasari: Polisi Soroti Kejanggalan, Korban Tak Tampak Depresi  https://t.co/n8h68O3xEN";0;0;0;1;in;174631261;1725095112626020562;Kilat_com;https://twitter.com/Kilat_com/status/1725095112626020562
Thu Nov 16 10:00:28 +0000 2023;1725091455067410506;"@Ikhwanazis89 @pattahu @PartaiSocmed @abortedreams tp gue emg nangkepnya lebih ke korban depresi, dan di paksa aborsi thats’s all he deserved that.";0;0;0;0;in;1383111600748392451;1723279603836596514;nobodybuty0u;https://twitter.com/nobodybuty0u/status/1725091455067410506
Wed Nov 15 13:13:49 +0000 2023;1724777728036196535;"Gue lebih kesel liat komenan macem "(nama korban) kenapa ga ngajak aku? aku siap nyusul kamu (nama korban), tungguin aku ya (nama korban) 🥹". Kek??? Keren lu begitu? Orang yang beneran depresi sampe pengen bu***r mah asaan ga sempet koar-koar kaya gitu dah";0;0;0;1;in;1047455411912077312;1724777728036196535;lazyperson___;https://twitter.com/lazyperson___/status/1724777728036196535
Wed Nov 15 11:14:43 +0000 2023;1724747752209551494;"berujung pada munculnya gangguan jiwa seperti cemas, depresi, bipolar, psikotik dan gangguan kepribadian  Penanganan yang cepat dan tepat sangat dibutuhkan oleh orang yang mengalami kekerasan seksual agar bisa cepat pulih.  Apabila tidak teratasi dengan baik, maka korban (cont)";0;1;0;5;in;2918220434;1724747749541961890;kimiafarmaind;https://twitter.com/kimiafarmaind/status/1724747752209551494
Mon Nov 13 23:36:42 +0000 2023;1724209704593662304;""Bullying atau tindakan kekerasan sangatlah merugikan bagi para korban. Selain menurunkan minat dalam tugas dan kegiatan sekolah, mereka juga kesulitan menjalin hubungan baik dengan sesama dan berisiko mengalami depresi. Mari kita bersama-sama";0;0;0;1;in;1673612389886087168;1724209704593662304;nazwashan1;https://twitter.com/nazwashan1/status/1724209704593662304
Mon Nov 13 15:04:41 +0000 2023;1724080853201080508;"eala apa enaknya BEM sampe ngebet pengen masuk?? coming from mantan anggota, udahlah B-nya babu, kaga digaji, bercircle ga jelas, dapet bonus depresi pula sampe harus rutin ke psikiater. tai kata gue. lu yang tengkar, korban KS se-indo yang kena getahnya.";0;0;0;0;in;1197511501734526976;1724080853201080508;itsjennathings;https://twitter.com/itsjennathings/status/1724080853201080508
Mon Nov 13 11:15:27 +0000 2023;1724023164123193679;"@Ilikeolivedrab Untung ga selama case Audrey dulu T-T Jadi korban ks emang serem, tapi difitnah ampe seIndonesia gini kalo ampe depresi yaa wajar😌🤌";0;0;0;0;in;1135153260568858625;1724007297586975209;sicullen_o;https://twitter.com/sicullen_o/status/1724023164123193679
Mon Nov 13 09:28:33 +0000 2023;1723996262125785178;"Bukti KS itu bukan sesuatu yg mudah didapat di Indonesia. KS itu susah sekali mendapat validasi di Indonesia. Udah ngajuin jenis2 bukti macem2 aja kadang2 masi tetep disuruh pulang dan berdamai. Marital rape aja ga diakui 🙄 Masa nunggu korban meninggal / depresi dulu baru gerak";0;1;0;1;in;79931998;1723996260418613552;tipaa;https://twitter.com/tipaa/status/1723996262125785178
Mon Nov 13 09:19:44 +0000 2023;1723994043422756906;"@tanyakanrl Maaf ye bang, saya terlanjur emosi soalnya saya jg korban pelecehan seksual yg gk ada nolongin saya sama sekali saat saya ngalamin depresi, sampe saya mulai berdamai dgn diri sendiri.  Maaf yaa 🥺😭";0;0;0;0;in;1441960053884424195;1723984655043752188;Jeon_Seagullll;https://twitter.com/Jeon_Seagullll/status/1723994043422756906
Mon Nov 13 05:13:20 +0000 2023;1723932031665742229;"Biodata&amp nbsp Dhebby Silvia Putri, Ketua BEM FBS UNESA yang Mengaku Jadi Korban Pelecehan Hingga Depresi https://t.co/bTwiTowWDv";0;0;0;0;in;174631261;1723932031665742229;Kilat_com;https://twitter.com/Kilat_com/status/1723932031665742229
Sun Nov 12 16:33:55 +0000 2023;1723740920485482856;"Miris! Pemerintah Indonesia Catat 20 Kasus Bunuh Diri Anak-anak Sepanjang Tahun 2023,mayoritas korban bunuh diri anak-anak ini diduga menderita depresi, meskipun ada juga dugaan perundungan dan faktor lain yang turut berkontribusi.  https://t.co/2g8CbEznUC";0;0;0;1;in;1336663171164037120;1723740920485482856;HafidzMReza1;https://twitter.com/HafidzMReza1/status/1723740920485482856
Sun Nov 12 04:40:33 +0000 2023;1723561394019119289;"BANYUWANGI, Jurnalnews – MH (56), warga Dusun Pengundangan, Desa Karangharjo, Kecamatan Glenmore, Banyuwangi ditemukan tewas dengan leher terikat di dalam rumah. Diduga korban depresi sehingga nekat mengakhiri hidup lewat gantung diri.  https://t.co/dSSptbHwos";0;0;0;0;in;517179228;1723561394019119289;kabarbanyuwangi;https://twitter.com/kabarbanyuwangi/status/1723561394019119289
Sun Nov 12 03:00:02 +0000 2023;1723536100126577067;"@sbmptnfess nggak, udah banyak kasus mahasiswa depresi karena memaksakan kuliah ditempat yang sebetulnya bukan impiannya, mau nambah korban berapa banyak lagi? biarin aja mereka coba lagi. everyone deserve a second chance to reach their dream";0;0;0;1;in;1308653455238520832;1723510924399751638;MasukPsiUnair23;https://twitter.com/MasukPsiUnair23/status/1723536100126577067
Sat Nov 11 14:29:09 +0000 2023;1723347132948557987;"@Barrsbars @tanyakanrl W blg apa baca kntl. Alasan knp bela korban di awal. Lo bayangin lo diperkosa trs lo speak up ga ada yg percaya trs kasus lo ditutup gitu aja krn hukum negara ini lo ga ada bukti. Kena Lo. Apa ga depresi.Masalah di fitnah n hoax itu beda kasus ini w ngomong knp kubu korban dlu";0;4;0;106;in;1678017037799682048;1723316532397433220;leeminhoganteng;https://twitter.com/leeminhoganteng/status/1723347132948557987
Sat Nov 11 12:27:32 +0000 2023;1723316525703254158;"@simethidrink @Temblog69 Emang bs, dikira forgery diagnosis ga pernah terjadi? Udh brapa banyak kasus bilang korban katanya depresi padahal engga trus manfaatin buat jatuhin pelaku?  Bahkan pasal yg situ bawa aja msh problematik karena ga ada tolak ukur jls";0;1;0;0;in;272846189;1723229213397029328;JackMoon_MikeAK;https://twitter.com/JackMoon_MikeAK/status/1723316525703254158
Sat Nov 11 06:24:25 +0000 2023;1723225145354166761;"🐈 Dear my fellow binus!ian kalo ada yg berkejadian sama dan dibawah tekanan, semoga diberikan kekuatan untuk speak up, jangan biarkan pelaku merasa superior dan korban depresi sendirian. Bisa yuk kita lawan sama” sampai ke jalur hukum yang adil. Semangat!";1;2;13;54;in;1549240669654642688;1723225145354166761;binus_fess;https://twitter.com/binus_fess/status/1723225145354166761
Sat Nov 11 04:45:32 +0000 2023;1723200262146502701;"@Heraloebss Hukum mati aja ga si , para korban juga pasti depresi";0;0;0;0;in;1584903679827914754;1722985402682794147;Powl002;https://twitter.com/Powl002/status/1723200262146502701
Fri Nov 10 15:03:18 +0000 2023;1722993341753635198;"@onlymage_ @Heraloebss Korban berani ngadu ke orang lain saja pasti sudah ngumpulin segunung nyali..  Tolong korbannya jangan dipaksa lagi melakukan hal yg akan membuat semakin depresi..";0;0;0;9;in;129426951;1722985402682794147;WongWonogiri22;https://twitter.com/WongWonogiri22/status/1722993341753635198
Fri Nov 10 14:29:41 +0000 2023;1722984879346852312;"@tanyakanrl Parah sih kampusnya sampe linduingin pelaku,emangnya dia siapa?backingannya siapa?jangan sampe korban depresi dan lakuin hal yg aneh²,kampus apaan yg lindungin predator,jangan cuman karena nama baik kampus di tutupin,dimana otaknyaaa??";0;0;0;0;in;1296611150868525056;1722940361872490681;GYULAXY0_0;https://twitter.com/GYULAXY0_0/status/1722984879346852312
Fri Nov 10 09:54:13 +0000 2023;1722915554468774074;"@merapi_uncover Kalo sampe korban depresi, terus nekat bundir seperti beberapa twittnya, pejabat UNY ikut nanggung dosanya neh";0;0;0;15;in;2147519376;1722887882443211034;paradisavana;https://twitter.com/paradisavana/status/1722915554468774074
Fri Nov 10 05:58:08 +0000 2023;1722856142152569048;"Tampang Anggota BEM UNY Terduga Pelaku Pelecehan yang Viral, Korban Sampai Depresi  Trending Tag: Kebodohan Anak BEM https://t.co/8V89aOYz7R";0;0;1;1;in;1646515022196260866;1722856142152569048;TrickyJava;https://twitter.com/TrickyJava/status/1722856142152569048
Fri Nov 10 03:26:50 +0000 2023;1722818066047021183;"@halusinasisasi @Heraloebss akhirnya bisa di DO dari kampus dan korban depresi";0;0;0;0;in;113633365;1722811739786616888;AffrilianKP;https://twitter.com/AffrilianKP/status/1722818066047021183
Fri Nov 10 01:55:51 +0000 2023;1722795171971211369;"@ibnu_nugraha_ @clandesetine @tanyakanrl Sama, korban juga sedang depresi berat";0;1;0;110;in;1702151375516504064;1722768649994506683;joyeuxjoey;https://twitter.com/joyeuxjoey/status/1722795171971211369
Thu Nov 09 18:11:07 +0000 2023;1722678216517984762;"korban pelecehan nandi2 ki akeh. ancaman2 gini yg bikin korban ra wani ngetok. durung neh dishamming. durung neh depresi.";0;0;0;0;in;49567050;1722677547165683853;fatanurhaliza;https://twitter.com/fatanurhaliza/status/1722678216517984762
Thu Nov 09 13:26:31 +0000 2023;1722606594654097468;"Terlalu sering dan semangat untuk meremehkan dan merendahkan pekerjaan serta pendapatan orang lain, kini sepupu saya terpantau depresi menerima banyak hinaan juga pengkhianatan dari orang-orang. Namun, kondisi terkini tidak membuat kesombongan korban berangsur surut.";0;0;0;0;in;1334087184274518022;1722606594654097468;almondsprinkle;https://twitter.com/almondsprinkle/status/1722606594654097468
Thu Nov 09 03:32:33 +0000 2023;1722457119897907290;"Akibat perbuatan pamannya, korban mengalami depresi. https://t.co/hxyDkkAL0H";0;1;1;0;in;23343960;1722457119897907290;kompascom;https://twitter.com/kompascom/status/1722457119897907290
Wed Nov 08 16:55:52 +0000 2023;1722296893043245215;"sebagai konteks, sang korban depresi karena ia ditinggal menikah oleh pasangan, karena "guyonan" dari seorang teman yang dianggap "berlebihan"   bgtu kurang lebih narasi yang disampaikan, tapi apakah benar itu alasannya? apakah karena "bercandanya" yang berujung petaka?";0;1;0;0;in;1461554117277483012;1722296891004866618;antimatterism;https://twitter.com/antimatterism/status/1722296893043245215
Wed Nov 08 16:43:15 +0000 2023;1722293717984579750;"Penipu nya mikir ga ya, kalo misal korban nya punya riwayat depresi sama anxiety, semoga allah bales rasa sakit ini. Bukan lebay, tp cobain deh kalo panik attack udh kumat, pdhl udh di jaga hampir bbrp bulan ke belakang biar ga minum obat penenang";0;1;0;0;in;1184279785729482752;1722293717984579750;sadgurllxx;https://twitter.com/sadgurllxx/status/1722293717984579750
Wed Nov 08 15:46:31 +0000 2023;1722279439969747305;"@sosmedkeras Tolong dong ini harus di spill juga sih temennya, kesian korban sampe depresi ginii😔";0;0;0;0;in;1265484339917156353;1722237119157162107;milktaaaa;https://twitter.com/milktaaaa/status/1722279439969747305
Wed Nov 08 12:53:01 +0000 2023;1722235776040374336;"menurut keterangan pemilik account Facebook Anisa Sulistyanii, perempuan ini menuturkan,           " dirinya adalah difabel tuna rungu korban penipuan Yuan pradita, pemuda asal wonosari itu berhasil menipu luar dalam hingga mengakibatkanya depresi ". #jogjaistimewa";0;0;0;0;in;1705989423727599616;1722235776040374336;HudaAdi90266;https://twitter.com/HudaAdi90266/status/1722235776040374336
Tue Nov 07 17:40:29 +0000 2023;1721945731559506007;"Sebagai korban bully aku merasakan diposisi korban dan hancur bgt bacanya:) kek whyyyy ortu sebagai org terdekat gatau klo anaknya depresi/dibully?  Dan buat org yg ngebully, ada sensasi puas kah karna ngerusak mental org?";0;1;0;2;in;635372595;1721945731559506007;Oddyeo;https://twitter.com/Oddyeo/status/1721945731559506007
Tue Nov 07 13:52:46 +0000 2023;1721888424632922552;"@mooniyy Kasian. Kemarin temen masih tetangga korban bahas ini di grup. Dia tulang punggung keluarga, kakaknya depresi, belum urus adik dan ibunya, kuliahnya harus berhenti karena dipaksa ayah tirinya jalanin tokonya. Tokonya gak guede banget, tapi cukup dikenal di sini.";0;1;0;0;in;1418021486938320896;1721867682717532272;arcavalharald;https://twitter.com/arcavalharald/status/1721888424632922552
Tue Nov 07 13:35:02 +0000 2023;1721883961537036294;"@blvckwinteo @kegblgnunfaedh @kemkominfo Sama2, aku di sisi keluarga yang punya saudara dengan depresi khawatir bgt baca ini. Setakut itu dia ketrigger. Mereka yg ga relate, ga bakal paham. Jadi bukan hanya utk respek keluarga korban, tlg bantu kami juga melindungi kesayangan2 kami yg sedang struggling.";0;1;1;0;in;148643051;1721820004256305267;egasptiana;https://twitter.com/egasptiana/status/1721883961537036294
Mon Nov 06 13:52:11 +0000 2023;1721525890608238832;"@tanyarlfes Tetangga kamu Yang laki-laki ya nder.... Jujur aku turut berduka cita nder untuk tetangga mu. Liat mayatnya terkulai lemas tak berdaya pas diturunkan dari Talinya. Satu hari ini aku udah liat korban bundir &gt 5. Semuanya karena depresi.  😭😭😭";0;0;0;0;in;1682401328235188225;1721518835050611032;misssalty65346;https://twitter.com/misssalty65346/status/1721525890608238832
Mon Nov 06 11:59:33 +0000 2023;1721497547611811870;"@Lahguabingung betul ges, itu korban nya agak bego karna depresi g dpt tiket... dia adalah saya";0;2;0;2;in;1557612688188260352;1721491493108748683;psychots_kyra;https://twitter.com/psychots_kyra/status/1721497547611811870
Mon Nov 06 11:47:29 +0000 2023;1721494508293210128;"@officialinews_ @prabu_abimanyu Ini bukan korban yang nulis tidak ada tanda tanda depresi atau apa dari tulisan nya jika bunuh diri di pastikan tidak";0;0;0;5;in;393091618;1721110387117187293;Kevinalnizar;https://twitter.com/Kevinalnizar/status/1721494508293210128
Sun Nov 05 16:08:22 +0000 2023;1721197774543446500;"ketika lo jadi korban dan beberapa saat kemudian lo ngrasa lo yang salah deh kayaknya, ngrasa lo enggak yakin ngrasa depresi berarti artinya lo sedang dibikin mentalnya gak karu-karuan sampe lo itu bingung sama diri sendiri.";0;0;13;39;in;958913569780740098;1721197774543446500;MelindaAghnia;https://twitter.com/MelindaAghnia/status/1721197774543446500
Sun Nov 05 15:56:50 +0000 2023;1721194872298946990;"gaslighting itu engga melulu ke pasangan, keluarga, temen juga bisa hal ini biasanya jadi satu sama sifat manipulatif. korban gaslighting biasanya jadi ngga yakin sama diri sendiri, depresi, bahkan jadi linglung dan bingung. https://t.co/D21eXX0Gdu";0;0;5;10;in;958913569780740098;1721194872298946990;MelindaAghnia;https://twitter.com/MelindaAghnia/status/1721194872298946990
Sat Nov 04 19:24:44 +0000 2023;1720884805611790787;"mereka menggadaikan nama baik mereka yang akan menjadi boomerang yang dipakai dc nantinya. menurut kalian apa yang membuat korban pinjol gali lobang tutup lobang depresi bahkan memutuskan sui ci d3? tidak lain ya untuk mempertahankan nama baik yang baru mereka miliki";0;1;0;0;in;1705155306333089793;1720878507692380208;nayrillness;https://twitter.com/nayrillness/status/1720884805611790787
Sat Nov 04 13:22:54 +0000 2023;1720793746588229756;"@REP0RT_ID Semoga korban gak depresi. Masalahe putus tangan e.";0;1;0;1;in;704678524892921856;1720572960728289541;killua9_9;https://twitter.com/killua9_9/status/1720793746588229756
Sat Nov 04 12:23:05 +0000 2023;1720778693260509690;"Emaknya lonte Bapaknya depresi Anaknya jadi korban";0;0;0;1;in;955540290;1720778693260509690;awakazmi;https://twitter.com/awakazmi/status/1720778693260509690
Sat Nov 04 10:34:18 +0000 2023;1720751317608714666;"@convomf Iya itu buat wanita bermental baja, klo wanita mentalnya lemah yg ada depresi nder🤔, makna yg di maksud ga bakal nyampe, anak2nya pun bisa jadi korban, boro2 bisa ngambil hikmah🙏🏻";0;0;0;0;in;1718643141170040832;1720348505028637050;RasyFasa1428;https://twitter.com/RasyFasa1428/status/1720751317608714666
Fri Nov 03 15:06:10 +0000 2023;1720457346491760661;"@sosmedkeras Bapaknya depresi, anaknya yg jd korban. https://t.co/VwsoaE0uti";35;56;50;1105;in;1325497069516124160;1720425280689606875;Ruasjar1;https://twitter.com/Ruasjar1/status/1720457346491760661
Fri Nov 03 09:22:11 +0000 2023;1720370780008223125;"Paman dan Sepupu Lakukan Kekerasan Seksual, Korban Hamil dan Depresi https://t.co/HSBF7nPsxq";0;0;1;0;in;1216815734233264128;1720370780008223125;IDNTimesSumut;https://twitter.com/IDNTimesSumut/status/1720370780008223125
Fri Nov 03 06:15:43 +0000 2023;1720323854189633746;"Dah sering gw nonton youtuber2 fav gw yg punya alergi, ADHD sm lgi medikasi buat depresi cerita kl harga epipen, adderall sm obat2an lain hargany gk ngotak di amrik blm lagi banyak warga2 POC dan imigran yg udh kena diskrimasi sosial hidupnya g layak sering jd korban gentrifikasi";0;1;0;0;in;1220315154094514177;1720322848944959732;iwantitall_mine;https://twitter.com/iwantitall_mine/status/1720323854189633746
